time,herecium,control,lentinus,pleurotus
743.1,36.985923,2942.606807,2.1e-05,-3344.065859
743.2,37.392601,2933.442593,1.9e-05,-3343.774006
743.3000000000001,36.871061,2949.28439,1.7e-05,-3343.482153
743.4000000000001,36.34952,2965.126187,1.5e-05,-3343.319986
743.5,36.091853,2953.937976,1.7e-05,-3343.28739
743.6,35.834189,2942.749532,1.9e-05,-3343.003336
743.7,35.576522,2931.561321,1.8e-05,-3342.467826
743.8000000000001,35.143457,2948.199399,1.6e-05,-3342.038603
743.9000000000001,34.710392,2964.837477,1.5e-05,-3341.715783
744.0,34.477562,2954.490483,1.6e-05,-3341.392963
744.1,34.244731,2944.143489,1.7e-05,-3341.11508
744.2,34.0119,2933.796495,1.6e-05,-3340.882249
744.3000000000001,34.272671,2947.021276,1.5e-05,-3340.649419
744.4000000000001,34.533441,2960.246056,1.5e-05,-3340.223338
744.5,33.332035,2942.187712,1.5e-05,-3339.604009
744.6,34.035183,2945.936285,1.5e-05,-3339.166287
744.7,34.738332,2949.684858,1.6e-05,-3338.910174
744.8000000000001,33.914112,2950.388007,1.7e-05,-3338.541486
744.9000000000001,33.089891,2951.091155,1.6e-05,-3338.060342
745.0,33.450004,2947.722794,1.7e-05,-3337.579197
745.1,33.810113,2944.354666,1.8e-05,-3337.276517
745.2,34.170225,2940.986305,1.7e-05,-3337.152302
745.3000000000001,33.606775,2950.667404,1.7e-05,-3337.028087
745.4000000000001,33.043325,2960.348502,1.6e-05,-3336.777445
745.5,33.359975,2951.323986,1.9e-05,-3336.400259
745.6,33.676624,2942.29947,2.2e-05,-3336.172085
745.7,33.993274,2933.274955,2e-05,-3336.092923
745.8000000000001,33.550896,2949.363552,1.8e-05,-3335.916786
745.9000000000001,33.108518,2965.45215,2e-05,-3335.64356
746.0,33.251319,2953.885123,2.2e-05,-3335.370333
746.1,33.394124,2942.318097,2.5e-05,-3335.31911
746.2,33.536926,2930.75107,2.4e-05,-3335.373476
746.3000000000001,33.443794,2947.864123,2.3e-05,-3335.311427
746.4000000000001,33.350661,2964.977175,2.2e-05,-3335.301299
746.5,33.276156,2954.915864,2.5e-05,-3335.343208
746.6,33.20165,2944.854321,2.7e-05,-3335.399088
746.7,33.127144,2934.79301,2.6e-05,-3335.468937
746.8000000000001,33.495016,2947.379835,2.4e-05,-3335.539601
746.9000000000001,33.862889,2959.96666,2.2e-05,-3335.610963
747.0,33.567969,2953.910036,2.5e-05,-3335.682326
747.1,33.273052,2947.85318,2.7e-05,-3335.840651
747.2,32.978132,2941.796556,2.7e-05,-3336.085938
747.3000000000001,33.630058,2945.838496,2.7e-05,-3336.331225
747.4000000000001,34.281984,2949.880436,2.6e-05,-3336.388618
747.5,33.623848,2950.569615,2.6e-05,-3336.258233
747.6,32.965716,2951.258793,2.7e-05,-3336.290829
747.7,32.30758,2951.947972,2.6e-05,-3336.486407
747.8000000000001,32.950193,2946.634777,2.6e-05,-3336.573369
747.9000000000001,33.592805,2941.321582,2.5e-05,-3336.551599
748.0,33.127144,2947.542816,2.5e-05,-3336.52983
748.1,32.661483,2953.764051,2.5e-05,-3336.615278
748.2,32.195821,2959.985286,2.6e-05,-3336.807713
748.3000000000001,32.801181,2946.970053,2.6e-05,-3337.000147
748.4000000000001,33.406541,2933.95482,2.6e-05,-3337.003291
748.5,33.127144,2944.391919,2.6e-05,-3336.817026
748.6,32.847747,2954.828786,2.6e-05,-3336.840309
748.7,32.56835,2965.265885,2.7e-05,-3337.07314
748.8000000000001,32.917596,2948.204055,2.8e-05,-3337.257891
748.9000000000001,33.266842,2931.142226,2.8e-05,-3337.394446
749.0,33.17371,2942.361636,2.6e-05,-3337.531001
749.1,33.080578,2953.580813,2.4e-05,-3337.732865
749.2,32.987446,2964.800224,2.6e-05,-3337.999806
